Lung_R Dose (Gy),Lung_R Value (% of 1462.670 cc),L_kidney Dose (Gy),L_kidney Value (% of 156.316 cc),R_DeepFemoral Dose (Gy),R_DeepFemoral Value (% of 6327.210 cc),L_AnteriorTib Dose (Gy),L_AnteriorTib Value (% of 1734.620 cc),L_Arm Region Dose (Gy),L_Arm Region Value (% of 1127.230 cc),L_InterIliac Dose (Gy),L_InterIliac Value (% of 2372.120 cc),R_PostTib Dose (Gy),R_PostTib Value (% of 1681.970 cc),Spleen Dose (Gy),Spleen Value (% of 153.090 cc),L_heart Dose (Gy),L_heart Value (% of 165.252 cc),Lung_L Dose (Gy),Lung_L Value (% of 1460.820 cc),Liver Dose (Gy),Liver Value (% of 1795.660 cc),Brain Dose (Gy),Brain Value (% of 1276.600 cc),R_Heart Dose (Gy),R_Heart Value (% of 147.662 cc),R_AnteriorTib Dose (Gy),R_AnteriorTib Value (% of 1752.930 cc),S_int Dose (Gy),S_int Value (% of 1231.790 cc),R_InterIliac Dose (Gy),R_InterIliac Value (% of 2566.170 cc),R_Arm Region Dose (Gy),R_Arm Region Value (% of 1074.610 cc),R_Kidney Dose (Gy),R_Kidney Value (% of 153.867 cc),L_DeepFemoral Dose (Gy),L_DeepFemoral Value (% of 6255.930 cc),Pancreas Dose (Gy),Pancreas Value (% of 129.320 cc),L_int Dose (Gy),L_int Value (% of 825.443 cc),Stomach Dose (Gy),Stomach Value (% of 282.426 cc),L_PostTib Dose (Gy),L_PostTib Value (% of 1853.340 cc),
490.100000,0.000000,490.100000,0.000000,490.100000,0.000000,490.100000,0.000000,490.100000,0.000000,490.100000,0.000000,490.100000,0.000000,490.100000,0.000000,490.100000,0.000000,490.100000,0.000000,490.100000,0.000000,490.100000,0.000000,490.100000,0.000000,490.100000,0.000000,490.100000,0.000000,490.100000,0.000000,490.100000,0.000000,490.100000,0.000000,490.100000,0.000000,490.100000,0.000000,490.100000,0.000000,490.100000,0.000000,490.100000,0.000211,
490.300000,0.000000,490.300000,0.000000,490.300000,0.000000,490.300000,0.000000,490.300000,0.000000,490.300000,0.000000,490.300000,0.000000,490.300000,0.000000,490.300000,0.000000,490.300000,0.000000,490.300000,0.000000,490.300000,0.000000,490.300000,0.000000,490.300000,0.000000,490.300000,0.000000,490.300000,0.000000,490.300000,0.000000,490.300000,0.000000,490.300000,0.000000,490.300000,0.000000,490.300000,0.000000,490.300000,0.000000,490.300000,0.000211,
490.500000,0.000000,490.500000,0.000000,490.500000,0.000000,490.500000,0.000000,490.500000,0.000000,490.500000,0.000000,490.500000,0.000000,490.500000,0.000000,490.500000,0.000000,490.500000,0.000000,490.500000,0.000000,490.500000,0.000000,490.500000,0.000000,490.500000,0.000000,490.500000,0.000000,490.500000,0.000000,490.500000,0.000000,490.500000,0.000000,490.500000,0.000000,490.500000,0.000000,490.500000,0.000000,490.500000,0.000000,490.500000,0.000211,
490.700000,0.000000,490.700000,0.000000,490.700000,0.000000,490.700000,0.000000,490.700000,0.000000,490.700000,0.000000,490.700000,0.000000,490.700000,0.000000,490.700000,0.000000,490.700000,0.000000,490.700000,0.000000,490.700000,0.000000,490.700000,0.000000,490.700000,0.000000,490.700000,0.000000,490.700000,0.000000,490.700000,0.000000,490.700000,0.000000,490.700000,0.000000,490.700000,0.000000,490.700000,0.000000,490.700000,0.000000,490.700000,0.000211,
490.900000,0.000000,490.900000,0.000000,490.900000,0.000000,490.900000,0.000000,490.900000,0.000000,490.900000,0.000000,490.900000,0.000000,490.900000,0.000000,490.900000,0.000000,490.900000,0.000000,490.900000,0.000000,490.900000,0.000000,490.900000,0.000000,490.900000,0.000000,490.900000,0.000000,490.900000,0.000000,490.900000,0.000000,490.900000,0.000000,490.900000,0.000000,490.900000,0.000000,490.900000,0.000000,490.900000,0.000000,490.900000,0.000211,
491.100000,0.000000,491.100000,0.000000,491.100000,0.000000,491.100000,0.000000,491.100000,0.000000,491.100000,0.000000,491.100000,0.000000,491.100000,0.000000,491.100000,0.000000,491.100000,0.000000,491.100000,0.000000,491.100000,0.000000,491.100000,0.000000,491.100000,0.000000,491.100000,0.000000,491.100000,0.000000,491.100000,0.000000,491.100000,0.000000,491.100000,0.000000,491.100000,0.000000,491.100000,0.000000,491.100000,0.000000,491.100000,0.000211,
491.300000,0.000000,491.300000,0.000000,491.300000,0.000000,491.300000,0.000000,491.300000,0.000000,491.300000,0.000000,491.300000,0.000000,491.300000,0.000000,491.300000,0.000000,491.300000,0.000000,491.300000,0.000000,491.300000,0.000000,491.300000,0.000000,491.300000,0.000000,491.300000,0.000000,491.300000,0.000000,491.300000,0.000000,491.300000,0.000000,491.300000,0.000000,491.300000,0.000000,491.300000,0.000000,491.300000,0.000000,491.300000,0.000211,
491.500000,0.000000,491.500000,0.000000,491.500000,0.000000,491.500000,0.000000,491.500000,0.000000,491.500000,0.000000,491.500000,0.000000,491.500000,0.000000,491.500000,0.000000,491.500000,0.000000,491.500000,0.000000,491.500000,0.000000,491.500000,0.000000,491.500000,0.000000,491.500000,0.000000,491.500000,0.000000,491.500000,0.000000,491.500000,0.000000,491.500000,0.000000,491.500000,0.000000,491.500000,0.000000,491.500000,0.000000,491.500000,0.000211,
491.700000,0.000000,491.700000,0.000000,491.700000,0.000000,491.700000,0.000000,491.700000,0.000000,491.700000,0.000000,491.700000,0.000000,491.700000,0.000000,491.700000,0.000000,491.700000,0.000000,491.700000,0.000000,491.700000,0.000000,491.700000,0.000000,491.700000,0.000000,491.700000,0.000000,491.700000,0.000000,491.700000,0.000000,491.700000,0.000000,491.700000,0.000000,491.700000,0.000000,491.700000,0.000000,491.700000,0.000000,491.700000,0.000211,
491.900000,0.000000,491.900000,0.000000,491.900000,0.000000,491.900000,0.000000,491.900000,0.000000,491.900000,0.000000,491.900000,0.000000,491.900000,0.000000,491.900000,0.000000,491.900000,0.000000,491.900000,0.000000,491.900000,0.000000,491.900000,0.000000,491.900000,0.000000,491.900000,0.000000,491.900000,0.000000,491.900000,0.000000,491.900000,0.000000,491.900000,0.000000,491.900000,0.000000,491.900000,0.000000,491.900000,0.000000,491.900000,0.000211,
492.100000,0.000000,492.100000,0.000000,492.100000,0.000000,492.100000,0.000000,492.100000,0.000000,492.100000,0.000000,492.100000,0.000000,492.100000,0.000000,492.100000,0.000000,492.100000,0.000000,492.100000,0.000000,492.100000,0.000000,492.100000,0.000000,492.100000,0.000000,492.100000,0.000000,492.100000,0.000000,492.100000,0.000000,492.100000,0.000000,492.100000,0.000000,492.100000,0.000000,492.100000,0.000000,492.100000,0.000000,492.100000,0.000211,
492.300000,0.000000,492.300000,0.000000,492.300000,0.000000,492.300000,0.000000,492.300000,0.000000,492.300000,0.000000,492.300000,0.000000,492.300000,0.000000,492.300000,0.000000,492.300000,0.000000,492.300000,0.000000,492.300000,0.000000,492.300000,0.000000,492.300000,0.000000,492.300000,0.000000,492.300000,0.000000,492.300000,0.000000,492.300000,0.000000,492.300000,0.000000,492.300000,0.000000,492.300000,0.000000,492.300000,0.000000,492.300000,0.000211,
492.500000,0.000000,492.500000,0.000000,492.500000,0.000000,492.500000,0.000000,492.500000,0.000000,492.500000,0.000000,492.500000,0.000000,492.500000,0.000000,492.500000,0.000000,492.500000,0.000000,492.500000,0.000000,492.500000,0.000000,492.500000,0.000000,492.500000,0.000000,492.500000,0.000000,492.500000,0.000000,492.500000,0.000000,492.500000,0.000000,492.500000,0.000000,492.500000,0.000000,492.500000,0.000000,492.500000,0.000000,492.500000,0.000211,
492.700000,0.000000,492.700000,0.000000,492.700000,0.000000,492.700000,0.000000,492.700000,0.000000,492.700000,0.000000,492.700000,0.000000,492.700000,0.000000,492.700000,0.000000,492.700000,0.000000,492.700000,0.000000,492.700000,0.000000,492.700000,0.000000,492.700000,0.000000,492.700000,0.000000,492.700000,0.000000,492.700000,0.000000,492.700000,0.000000,492.700000,0.000000,492.700000,0.000000,492.700000,0.000000,492.700000,0.000000,492.700000,0.000211,
492.900000,0.000000,492.900000,0.000000,492.900000,0.000000,492.900000,0.000000,492.900000,0.000000,492.900000,0.000000,492.900000,0.000000,492.900000,0.000000,492.900000,0.000000,492.900000,0.000000,492.900000,0.000000,492.900000,0.000000,492.900000,0.000000,492.900000,0.000000,492.900000,0.000000,492.900000,0.000000,492.900000,0.000000,492.900000,0.000000,492.900000,0.000000,492.900000,0.000000,492.900000,0.000000,492.900000,0.000000,492.900000,0.000211,
493.100000,0.000000,493.100000,0.000000,493.100000,0.000000,493.100000,0.000000,493.100000,0.000000,493.100000,0.000000,493.100000,0.000000,493.100000,0.000000,493.100000,0.000000,493.100000,0.000000,493.100000,0.000000,493.100000,0.000000,493.100000,0.000000,493.100000,0.000000,493.100000,0.000000,493.100000,0.000000,493.100000,0.000000,493.100000,0.000000,493.100000,0.000000,493.100000,0.000000,493.100000,0.000000,493.100000,0.000000,493.100000,0.000211,
493.300000,0.000000,493.300000,0.000000,493.300000,0.000000,493.300000,0.000000,493.300000,0.000000,493.300000,0.000000,493.300000,0.000000,493.300000,0.000000,493.300000,0.000000,493.300000,0.000000,493.300000,0.000000,493.300000,0.000000,493.300000,0.000000,493.300000,0.000000,493.300000,0.000000,493.300000,0.000000,493.300000,0.000000,493.300000,0.000000,493.300000,0.000000,493.300000,0.000000,493.300000,0.000000,493.300000,0.000000,493.300000,0.000211,
493.500000,0.000000,493.500000,0.000000,493.500000,0.000000,493.500000,0.000000,493.500000,0.000000,493.500000,0.000000,493.500000,0.000000,493.500000,0.000000,493.500000,0.000000,493.500000,0.000000,493.500000,0.000000,493.500000,0.000000,493.500000,0.000000,493.500000,0.000000,493.500000,0.000000,493.500000,0.000000,493.500000,0.000000,493.500000,0.000000,493.500000,0.000000,493.500000,0.000000,493.500000,0.000000,493.500000,0.000000,493.500000,0.000211,
493.700000,0.000000,493.700000,0.000000,493.700000,0.000000,493.700000,0.000000,493.700000,0.000000,493.700000,0.000000,493.700000,0.000000,493.700000,0.000000,493.700000,0.000000,493.700000,0.000000,493.700000,0.000000,493.700000,0.000000,493.700000,0.000000,493.700000,0.000000,493.700000,0.000000,493.700000,0.000000,493.700000,0.000000,493.700000,0.000000,493.700000,0.000000,493.700000,0.000000,493.700000,0.000000,493.700000,0.000000,493.700000,0.000211,
493.900000,0.000000,493.900000,0.000000,493.900000,0.000000,493.900000,0.000000,493.900000,0.000000,493.900000,0.000000,493.900000,0.000000,493.900000,0.000000,493.900000,0.000000,493.900000,0.000000,493.900000,0.000000,493.900000,0.000000,493.900000,0.000000,493.900000,0.000000,493.900000,0.000000,493.900000,0.000000,493.900000,0.000000,493.900000,0.000000,493.900000,0.000000,493.900000,0.000000,493.900000,0.000000,493.900000,0.000000,493.900000,0.000211,
494.100000,0.000000,494.100000,0.000000,494.100000,0.000000,494.100000,0.000000,494.100000,0.000000,494.100000,0.000000,494.100000,0.000000,494.100000,0.000000,494.100000,0.000000,494.100000,0.000000,494.100000,0.000000,494.100000,0.000000,494.100000,0.000000,494.100000,0.000000,494.100000,0.000000,494.100000,0.000000,494.100000,0.000000,494.100000,0.000000,494.100000,0.000000,494.100000,0.000000,494.100000,0.000000,494.100000,0.000000,494.100000,0.000211,
494.300000,0.000000,494.300000,0.000000,494.300000,0.000000,494.300000,0.000000,494.300000,0.000000,494.300000,0.000000,494.300000,0.000000,494.300000,0.000000,494.300000,0.000000,494.300000,0.000000,494.300000,0.000000,494.300000,0.000000,494.300000,0.000000,494.300000,0.000000,494.300000,0.000000,494.300000,0.000000,494.300000,0.000000,494.300000,0.000000,494.300000,0.000000,494.300000,0.000000,494.300000,0.000000,494.300000,0.000000,494.300000,0.000211,
494.500000,0.000000,494.500000,0.000000,494.500000,0.000000,494.500000,0.000000,494.500000,0.000000,494.500000,0.000000,494.500000,0.000000,494.500000,0.000000,494.500000,0.000000,494.500000,0.000000,494.500000,0.000000,494.500000,0.000000,494.500000,0.000000,494.500000,0.000000,494.500000,0.000000,494.500000,0.000000,494.500000,0.000000,494.500000,0.000000,494.500000,0.000000,494.500000,0.000000,494.500000,0.000000,494.500000,0.000000,494.500000,0.000211,
494.700000,0.000000,494.700000,0.000000,494.700000,0.000000,494.700000,0.000000,494.700000,0.000000,494.700000,0.000000,494.700000,0.000000,494.700000,0.000000,494.700000,0.000000,494.700000,0.000000,494.700000,0.000000,494.700000,0.000000,494.700000,0.000000,494.700000,0.000000,494.700000,0.000000,494.700000,0.000000,494.700000,0.000000,494.700000,0.000000,494.700000,0.000000,494.700000,0.000000,494.700000,0.000000,494.700000,0.000000,494.700000,0.000211,
494.900000,0.000000,494.900000,0.000000,494.900000,0.000000,494.900000,0.000000,494.900000,0.000000,494.900000,0.000000,494.900000,0.000000,494.900000,0.000000,494.900000,0.000000,494.900000,0.000000,494.900000,0.000000,494.900000,0.000000,494.900000,0.000000,494.900000,0.000000,494.900000,0.000000,494.900000,0.000000,494.900000,0.000000,494.900000,0.000000,494.900000,0.000000,494.900000,0.000000,494.900000,0.000000,494.900000,0.000000,494.900000,0.000211,
495.100000,0.000000,495.100000,0.000000,495.100000,0.000000,495.100000,0.000000,495.100000,0.000000,495.100000,0.000000,495.100000,0.000000,495.100000,0.000000,495.100000,0.000000,495.100000,0.000000,495.100000,0.000000,495.100000,0.000000,495.100000,0.000000,495.100000,0.000000,495.100000,0.000000,495.100000,0.000000,495.100000,0.000000,495.100000,0.000000,495.100000,0.000000,495.100000,0.000000,495.100000,0.000000,495.100000,0.000000,495.100000,0.000211,
495.300000,0.000000,495.300000,0.000000,495.300000,0.000000,495.300000,0.000000,495.300000,0.000000,495.300000,0.000000,495.300000,0.000000,495.300000,0.000000,495.300000,0.000000,495.300000,0.000000,495.300000,0.000000,495.300000,0.000000,495.300000,0.000000,495.300000,0.000000,495.300000,0.000000,495.300000,0.000000,495.300000,0.000000,495.300000,0.000000,495.300000,0.000000,495.300000,0.000000,495.300000,0.000000,495.300000,0.000000,495.300000,0.000211,
495.500000,0.000000,495.500000,0.000000,495.500000,0.000000,495.500000,0.000000,495.500000,0.000000,495.500000,0.000000,495.500000,0.000000,495.500000,0.000000,495.500000,0.000000,495.500000,0.000000,495.500000,0.000000,495.500000,0.000000,495.500000,0.000000,495.500000,0.000000,495.500000,0.000000,495.500000,0.000000,495.500000,0.000000,495.500000,0.000000,495.500000,0.000000,495.500000,0.000000,495.500000,0.000000,495.500000,0.000000,495.500000,0.000211,
495.700000,0.000000,495.700000,0.000000,495.700000,0.000000,495.700000,0.000000,495.700000,0.000000,495.700000,0.000000,495.700000,0.000000,495.700000,0.000000,495.700000,0.000000,495.700000,0.000000,495.700000,0.000000,495.700000,0.000000,495.700000,0.000000,495.700000,0.000000,495.700000,0.000000,495.700000,0.000000,495.700000,0.000000,495.700000,0.000000,495.700000,0.000000,495.700000,0.000000,495.700000,0.000000,495.700000,0.000000,495.700000,0.000211,
495.900000,0.000000,495.900000,0.000000,495.900000,0.000000,495.900000,0.000000,495.900000,0.000000,495.900000,0.000000,495.900000,0.000000,495.900000,0.000000,495.900000,0.000000,495.900000,0.000000,495.900000,0.000000,495.900000,0.000000,495.900000,0.000000,495.900000,0.000000,495.900000,0.000000,495.900000,0.000000,495.900000,0.000000,495.900000,0.000000,495.900000,0.000000,495.900000,0.000000,495.900000,0.000000,495.900000,0.000000,495.900000,0.000211,
496.100000,0.000000,496.100000,0.000000,496.100000,0.000000,496.100000,0.000000,496.100000,0.000000,496.100000,0.000000,496.100000,0.000000,496.100000,0.000000,496.100000,0.000000,496.100000,0.000000,496.100000,0.000000,496.100000,0.000000,496.100000,0.000000,496.100000,0.000000,496.100000,0.000000,496.100000,0.000000,496.100000,0.000000,496.100000,0.000000,496.100000,0.000000,496.100000,0.000000,496.100000,0.000000,496.100000,0.000000,496.100000,0.000211,
496.300000,0.000000,496.300000,0.000000,496.300000,0.000000,496.300000,0.000000,496.300000,0.000000,496.300000,0.000000,496.300000,0.000000,496.300000,0.000000,496.300000,0.000000,496.300000,0.000000,496.300000,0.000000,496.300000,0.000000,496.300000,0.000000,496.300000,0.000000,496.300000,0.000000,496.300000,0.000000,496.300000,0.000000,496.300000,0.000000,496.300000,0.000000,496.300000,0.000000,496.300000,0.000000,496.300000,0.000000,496.300000,0.000211,
496.500000,0.000000,496.500000,0.000000,496.500000,0.000000,496.500000,0.000000,496.500000,0.000000,496.500000,0.000000,496.500000,0.000000,496.500000,0.000000,496.500000,0.000000,496.500000,0.000000,496.500000,0.000000,496.500000,0.000000,496.500000,0.000000,496.500000,0.000000,496.500000,0.000000,496.500000,0.000000,496.500000,0.000000,496.500000,0.000000,496.500000,0.000000,496.500000,0.000000,496.500000,0.000000,496.500000,0.000000,496.500000,0.000211,
496.700000,0.000000,496.700000,0.000000,496.700000,0.000000,496.700000,0.000000,496.700000,0.000000,496.700000,0.000000,496.700000,0.000000,496.700000,0.000000,496.700000,0.000000,496.700000,0.000000,496.700000,0.000000,496.700000,0.000000,496.700000,0.000000,496.700000,0.000000,496.700000,0.000000,496.700000,0.000000,496.700000,0.000000,496.700000,0.000000,496.700000,0.000000,496.700000,0.000000,496.700000,0.000000,496.700000,0.000000,496.700000,0.000211,
496.900000,0.000000,496.900000,0.000000,496.900000,0.000000,496.900000,0.000000,496.900000,0.000000,496.900000,0.000000,496.900000,0.000000,496.900000,0.000000,496.900000,0.000000,496.900000,0.000000,496.900000,0.000000,496.900000,0.000000,496.900000,0.000000,496.900000,0.000000,496.900000,0.000000,496.900000,0.000000,496.900000,0.000000,496.900000,0.000000,496.900000,0.000000,496.900000,0.000000,496.900000,0.000000,496.900000,0.000000,496.900000,0.000211,
497.100000,0.000000,497.100000,0.000000,497.100000,0.000000,497.100000,0.000000,497.100000,0.000000,497.100000,0.000000,497.100000,0.000000,497.100000,0.000000,497.100000,0.000000,497.100000,0.000000,497.100000,0.000000,497.100000,0.000000,497.100000,0.000000,497.100000,0.000000,497.100000,0.000000,497.100000,0.000000,497.100000,0.000000,497.100000,0.000000,497.100000,0.000000,497.100000,0.000000,497.100000,0.000000,497.100000,0.000000,497.100000,0.000105,
497.300000,0.000000,497.300000,0.000000,497.300000,0.000000,497.300000,0.000000,497.300000,0.000000,497.300000,0.000000,497.300000,0.000000,497.300000,0.000000,497.300000,0.000000,497.300000,0.000000,497.300000,0.000000,497.300000,0.000000,497.300000,0.000000,497.300000,0.000000,497.300000,0.000000,497.300000,0.000000,497.300000,0.000000,497.300000,0.000000,497.300000,0.000000,497.300000,0.000000,497.300000,0.000000,497.300000,0.000000,497.300000,0.000000,
497.500000,0.000000,497.500000,0.000000,497.500000,0.000000,497.500000,0.000000,497.500000,0.000000,497.500000,0.000000,497.500000,0.000000,497.500000,0.000000,497.500000,0.000000,497.500000,0.000000,497.500000,0.000000,497.500000,0.000000,497.500000,0.000000,497.500000,0.000000,497.500000,0.000000,497.500000,0.000000,497.500000,0.000000,497.500000,0.000000,497.500000,0.000000,497.500000,0.000000,497.500000,0.000000,497.500000,0.000000,497.500000,0.000000,
497.700000,0.000000,497.700000,0.000000,497.700000,0.000000,497.700000,0.000000,497.700000,0.000000,497.700000,0.000000,497.700000,0.000000,497.700000,0.000000,497.700000,0.000000,497.700000,0.000000,497.700000,0.000000,497.700000,0.000000,497.700000,0.000000,497.700000,0.000000,497.700000,0.000000,497.700000,0.000000,497.700000,0.000000,497.700000,0.000000,497.700000,0.000000,497.700000,0.000000,497.700000,0.000000,497.700000,0.000000,497.700000,0.000000,
497.900000,0.000000,497.900000,0.000000,497.900000,0.000000,497.900000,0.000000,497.900000,0.000000,497.900000,0.000000,497.900000,0.000000,497.900000,0.000000,497.900000,0.000000,497.900000,0.000000,497.900000,0.000000,497.900000,0.000000,497.900000,0.000000,497.900000,0.000000,497.900000,0.000000,497.900000,0.000000,497.900000,0.000000,497.900000,0.000000,497.900000,0.000000,497.900000,0.000000,497.900000,0.000000,497.900000,0.000000,497.900000,0.000000,
498.100000,0.000000,498.100000,0.000000,498.100000,0.000000,498.100000,0.000000,498.100000,0.000000,498.100000,0.000000,498.100000,0.000000,498.100000,0.000000,498.100000,0.000000,498.100000,0.000000,498.100000,0.000000,498.100000,0.000000,498.100000,0.000000,498.100000,0.000000,498.100000,0.000000,498.100000,0.000000,498.100000,0.000000,498.100000,0.000000,498.100000,0.000000,498.100000,0.000000,498.100000,0.000000,498.100000,0.000000,498.100000,0.000000,
498.300000,0.000000,498.300000,0.000000,498.300000,0.000000,498.300000,0.000000,498.300000,0.000000,498.300000,0.000000,498.300000,0.000000,498.300000,0.000000,498.300000,0.000000,498.300000,0.000000,498.300000,0.000000,498.300000,0.000000,498.300000,0.000000,498.300000,0.000000,498.300000,0.000000,498.300000,0.000000,498.300000,0.000000,498.300000,0.000000,498.300000,0.000000,498.300000,0.000000,498.300000,0.000000,498.300000,0.000000,498.300000,0.000000,
498.500000,0.000000,498.500000,0.000000,498.500000,0.000000,498.500000,0.000000,498.500000,0.000000,498.500000,0.000000,498.500000,0.000000,498.500000,0.000000,498.500000,0.000000,498.500000,0.000000,498.500000,0.000000,498.500000,0.000000,498.500000,0.000000,498.500000,0.000000,498.500000,0.000000,498.500000,0.000000,498.500000,0.000000,498.500000,0.000000,498.500000,0.000000,498.500000,0.000000,498.500000,0.000000,498.500000,0.000000,498.500000,0.000000,
498.700000,0.000000,498.700000,0.000000,498.700000,0.000000,498.700000,0.000000,498.700000,0.000000,498.700000,0.000000,498.700000,0.000000,498.700000,0.000000,498.700000,0.000000,498.700000,0.000000,498.700000,0.000000,498.700000,0.000000,498.700000,0.000000,498.700000,0.000000,498.700000,0.000000,498.700000,0.000000,498.700000,0.000000,498.700000,0.000000,498.700000,0.000000,498.700000,0.000000,498.700000,0.000000,498.700000,0.000000,498.700000,0.000000,
498.900000,0.000000,498.900000,0.000000,498.900000,0.000000,498.900000,0.000000,498.900000,0.000000,498.900000,0.000000,498.900000,0.000000,498.900000,0.000000,498.900000,0.000000,498.900000,0.000000,498.900000,0.000000,498.900000,0.000000,498.900000,0.000000,498.900000,0.000000,498.900000,0.000000,498.900000,0.000000,498.900000,0.000000,498.900000,0.000000,498.900000,0.000000,498.900000,0.000000,498.900000,0.000000,498.900000,0.000000,498.900000,0.000000,
499.100000,0.000000,499.100000,0.000000,499.100000,0.000000,499.100000,0.000000,499.100000,0.000000,499.100000,0.000000,499.100000,0.000000,499.100000,0.000000,499.100000,0.000000,499.100000,0.000000,499.100000,0.000000,499.100000,0.000000,499.100000,0.000000,499.100000,0.000000,499.100000,0.000000,499.100000,0.000000,499.100000,0.000000,499.100000,0.000000,499.100000,0.000000,499.100000,0.000000,499.100000,0.000000,499.100000,0.000000,499.100000,0.000000,
499.300000,0.000000,499.300000,0.000000,499.300000,0.000000,499.300000,0.000000,499.300000,0.000000,499.300000,0.000000,499.300000,0.000000,499.300000,0.000000,499.300000,0.000000,499.300000,0.000000,499.300000,0.000000,499.300000,0.000000,499.300000,0.000000,499.300000,0.000000,499.300000,0.000000,499.300000,0.000000,499.300000,0.000000,499.300000,0.000000,499.300000,0.000000,499.300000,0.000000,499.300000,0.000000,499.300000,0.000000,499.300000,0.000000,
499.500000,0.000000,499.500000,0.000000,499.500000,0.000000,499.500000,0.000000,499.500000,0.000000,499.500000,0.000000,499.500000,0.000000,499.500000,0.000000,499.500000,0.000000,499.500000,0.000000,499.500000,0.000000,499.500000,0.000000,499.500000,0.000000,499.500000,0.000000,499.500000,0.000000,499.500000,0.000000,499.500000,0.000000,499.500000,0.000000,499.500000,0.000000,499.500000,0.000000,499.500000,0.000000,499.500000,0.000000,499.500000,0.000000,
499.700000,0.000000,499.700000,0.000000,499.700000,0.000000,499.700000,0.000000,499.700000,0.000000,499.700000,0.000000,499.700000,0.000000,499.700000,0.000000,499.700000,0.000000,499.700000,0.000000,499.700000,0.000000,499.700000,0.000000,499.700000,0.000000,499.700000,0.000000,499.700000,0.000000,499.700000,0.000000,499.700000,0.000000,499.700000,0.000000,499.700000,0.000000,499.700000,0.000000,499.700000,0.000000,499.700000,0.000000,499.700000,0.000000,
499.900000,0.000000,499.900000,0.000000,499.900000,0.000000,499.900000,0.000000,499.900000,0.000000,499.900000,0.000000,499.900000,0.000000,499.900000,0.000000,499.900000,0.000000,499.900000,0.000000,499.900000,0.000000,499.900000,0.000000,499.900000,0.000000,499.900000,0.000000,499.900000,0.000000,499.900000,0.000000,499.900000,0.000000,499.900000,0.000000,499.900000,0.000000,499.900000,0.000000,499.900000,0.000000,499.900000,0.000000,499.900000,0.000000,
500.100000,0.000000,500.100000,0.000000,500.100000,0.000000,500.100000,0.000000,500.100000,0.000000,500.100000,0.000000,500.100000,0.000000,500.100000,0.000000,500.100000,0.000000,500.100000,0.000000,500.100000,0.000000,500.100000,0.000000,500.100000,0.000000,500.100000,0.000000,500.100000,0.000000,500.100000,0.000000,500.100000,0.000000,500.100000,0.000000,500.100000,0.000000,500.100000,0.000000,500.100000,0.000000,500.100000,0.000000,500.100000,0.000000,
500.300000,0.000000,500.300000,0.000000,500.300000,0.000000,500.300000,0.000000,500.300000,0.000000,500.300000,0.000000,500.300000,0.000000,500.300000,0.000000,500.300000,0.000000,500.300000,0.000000,500.300000,0.000000,500.300000,0.000000,500.300000,0.000000,500.300000,0.000000,500.300000,0.000000,500.300000,0.000000,500.300000,0.000000,500.300000,0.000000,500.300000,0.000000,500.300000,0.000000,500.300000,0.000000,500.300000,0.000000,500.300000,0.000000,
500.500000,0.000000,500.500000,0.000000,500.500000,0.000000,500.500000,0.000000,500.500000,0.000000,500.500000,0.000000,500.500000,0.000000,500.500000,0.000000,500.500000,0.000000,500.500000,0.000000,500.500000,0.000000,500.500000,0.000000,500.500000,0.000000,500.500000,0.000000,500.500000,0.000000,500.500000,0.000000,500.500000,0.000000,500.500000,0.000000,500.500000,0.000000,500.500000,0.000000,500.500000,0.000000,500.500000,0.000000,500.500000,0.000000,
500.700000,0.000000,500.700000,0.000000,500.700000,0.000000,500.700000,0.000000,500.700000,0.000000,500.700000,0.000000,500.700000,0.000000,500.700000,0.000000,500.700000,0.000000,500.700000,0.000000,500.700000,0.000000,500.700000,0.000000,500.700000,0.000000,500.700000,0.000000,500.700000,0.000000,500.700000,0.000000,500.700000,0.000000,500.700000,0.000000,500.700000,0.000000,500.700000,0.000000,500.700000,0.000000,500.700000,0.000000,500.700000,0.000000,
500.900000,0.000000,500.900000,0.000000,500.900000,0.000000,500.900000,0.000000,500.900000,0.000000,500.900000,0.000000,500.900000,0.000000,500.900000,0.000000,500.900000,0.000000,500.900000,0.000000,500.900000,0.000000,500.900000,0.000000,500.900000,0.000000,500.900000,0.000000,500.900000,0.000000,500.900000,0.000000,500.900000,0.000000,500.900000,0.000000,500.900000,0.000000,500.900000,0.000000,500.900000,0.000000,500.900000,0.000000,500.900000,0.000000,
501.100000,0.000000,501.100000,0.000000,501.100000,0.000000,501.100000,0.000000,501.100000,0.000000,501.100000,0.000000,501.100000,0.000000,501.100000,0.000000,501.100000,0.000000,501.100000,0.000000,501.100000,0.000000,501.100000,0.000000,501.100000,0.000000,501.100000,0.000000,501.100000,0.000000,501.100000,0.000000,501.100000,0.000000,501.100000,0.000000,501.100000,0.000000,501.100000,0.000000,501.100000,0.000000,501.100000,0.000000,501.100000,0.000000,
501.300000,0.000000,501.300000,0.000000,501.300000,0.000000,501.300000,0.000000,501.300000,0.000000,501.300000,0.000000,501.300000,0.000000,501.300000,0.000000,501.300000,0.000000,501.300000,0.000000,501.300000,0.000000,501.300000,0.000000,501.300000,0.000000,501.300000,0.000000,501.300000,0.000000,501.300000,0.000000,501.300000,0.000000,501.300000,0.000000,501.300000,0.000000,501.300000,0.000000,501.300000,0.000000,501.300000,0.000000,501.300000,0.000000,
